SA1_7DIGITCODE_2016	unemployment
1140265	1.9
1140266	5.4
1140267	3.3
1140268	5.6
1140269	8.3
1140301	6.1
1140302	4.7
1140303	6.3
1140304	3.4
1140305	9.8
1140306	7
1140308	5.1
1140309	4.8
1140310	4.8
1140311	4.4
1140312	9.6
1140313	3.6
1140314	5.1
1140315	4.7
1140316	5.5
1140317	3.1
1140318	4.5
1140319	6
1140320	1.9
1140321	4.2
1140322	3.7
1140323	4.8
1140324	4.8
1140325	3.1
1140326	5.5
1140327	3.6
1140328	5.6
1140329	4.4
1140330	3.4
1140331	2
1140332	4.7
1140333	2.1
1140334	2.1
1140336	3.8
1140337	1.8
1140338	2.6
1140339	4.3
1140340	1.5
1140341	6
1140342	3.6
1140343	3
1140346	4.5
1140350	3.6
1140401	4
1140403	2.2
1140404	2.8
1140405	6.6
1140406	8.5
1140407	5.8
1140409	3.2
1140410	2.8
1140411	4.3
1140412	4.9
1140413	2.5
1140414	4.8
1140415	3.6
1140417	3
1140418	5.5
1140419	5.4
1140420	4
1140421	4
1140422	3.3
1140423	2.4
1140425	4.2
1140426	2.4
1140427	2.1
1140429	3.9
1140430	4
1140431	2.1
1140432	6.8
1140601	1.9
1140602	4.9
1140603	6.1
1140604	6.1
1140605	6
1140606	4
1140608	6.5
1140609	4.7
1140611	5.3
1140612	5.4
1140613	3.2
1140614	2.9
1140615	8.5
1140616	2.4
1140618	3.1
1140619	2
1140620	6
1140621	6.2
1140622	4.3
1140623	3.9
1140624	5.5
1140625	2.7
1140626	4.8
1140627	1.9
1140628	2.4
1140629	4
1140630	1.9
1140631	1.4
1140633	4.5
1140634	1.5
1140635	2.3
1140636	4.3
1140637	5.4
1140638	3.4
1140639	2.8
1140640	7.2
1140641	2.5
1140642	4.2
1140643	4.9
1140644	5.3
1140645	1.6
1140646	4.1
1140647	10.3
1140648	5.6
1140701	8.4
1140702	8.3
1140703	8.8
1140704	3.9
1140705	2.8
1140706	5.1
1140707	4.9
1140708	5.7
1140709	4.7
1140710	6.1
1140711	5.1
1140712	3.9
1140713	2.8
1140714	9.7
1140718	8.2
1140719	5.8
1140721	5.8
1140722	5.1
1140723	6.8
1140724	8.2
1140725	4.7
1140726	2.8
1140727	6.2
1140728	4.5
1140729	5.3
1140730	10.2
1140731	2.4
1140732	5.2
1140733	8
1140734	8.8
1140735	3.7
1140736	9.7
1140737	6.6
1140738	3.3
1140739	4.5
1140741	3.4
1140742	5.6
1140743	4.3
1140744	11.9
1140745	3
1140746	5.6
1140747	5.8
1140748	5.5
1140749	8.2
1140750	5.1
1140751	5.7
1140752	8.4
1140753	7.8
1140801	7.4
1140802	5
1140803	5.5
1140804	5.3
1140805	7
1140806	2.6
1140807	2.4
1140808	3.3
1140809	2.3
1140810	4.4
1140811	7.9
1140812	4.5
1140813	2.8
1140815	3.9
1140816	2.5
1140817	7.1
1140818	6.8
1140819	2.6
1140820	6.3
1140821	2.1
1140822	5.9
1140823	5.7
1140824	4.6
1140825	3.1
1140826	6.5
1140827	2.3
1140829	1.7
1140830	7.8
1140831	5.5
1140832	6.1
1140833	5.5
1140834	6
1140835	4.1
1140836	3.9
1140838	3.9
1140839	6.2
1140840	6.3
1140841	2.7
1140842	9.2
1140843	4.3
1140844	3.8
1140845	4.6
1140846	1.7
1140847	5.6
1140848	4.5
1140849	3.2
1140850	5.6
1140851	5.3
1140852	3.7
1140855	3.7
1140856	7.8
1140857	5.2
1140858	2.1
1140859	1.3
1140860	4.5
1140902	5.6
1140903	5.6
1140904	4.7
1140905	1.3
1140906	2.1
1140907	7.2
1140908	3.4
1140909	4.5
1140910	4.4
1140911	8
1140912	7.6
1140913	2.4
1140914	2.9
1140915	4.3
1140916	2.1
1140917	6.3
1140918	4
1140919	1.9
1140921	7
1140922	1.8
1140923	4.9
1140926	3.3
1140927	6.7
1140928	7.7
1140929	2.8
1140931	5
1140932	4.2
1140933	4.4
1140934	6.3
1140935	5.9
1140936	4.8
1140937	6.9
1140938	7.5
1140939	2.6
1140942	4
1140943	6.3
1140944	7.8
1141001	7.2
1141002	5.8
1141003	8.7
1141004	5.7
1141005	2.5
1141006	5.9
1141007	3.3
1141008	2.3
1141009	7.9
1141010	2
1141012	2.8
1141013	3
1141014	4.9
1141015	3
1141016	5
1141018	5.4
1141020	4.3
1141022	6
1141023	3.7
1141024	3.9
1141025	1.7
1141027	6.6
1141028	4
1141029	2.2
1141030	2.8
1141031	2.3
1141032	3.3
1141033	4.9
1141035	5.1
1141037	5
1141038	6.3
1141039	6.1
1141040	2.6
1141041	5.7
1141042	9
1141044	3.1
1141045	1.7
1141046	7
1141047	2.2
1141048	2.8
1141049	5.1
1141050	4.6
1141051	2.9
1141052	7
1141053	2.1
1141101	5.2
1141102	2
1141103	3.1
1141104	3.6
1141105	2.3
1141106	3.1
1141107	7.1
1141108	3.7
1141109	3.4
1141110	3.9
1141111	3.8
1141112	6.4
1141113	6.6
1141114	6.1
1141115	4.1
1141118	1.8
1141119	1.3
1141120	2.7
1141121	3.2
1141122	6.8
1141123	5.5
1141124	3.3
1141125	4.6
1141126	4.6
1141127	3.8
1141128	4.7
1141129	7.3
1141130	2.7
1141131	5
1141132	4.9
1141133	6.7
1141134	6
1141135	4.8
1141136	3.1
1141137	7.6
1141139	5.4
1141140	1.5
1141141	5.6
1141142	3.7
1141143	3.6
1141144	3.6
1141201	2.5
1141202	5.4
1141203	4.9
1141204	2.3
1141205	3
1141206	2.6
1141207	4.6
1141209	6.1
1141211	5.4
1141212	5.9
1141214	7.1
1141215	4.8
1141217	4.9
1141218	4.4
1141219	2.4
1141220	2.6
1141221	3.8
1141222	3.4
1141223	2.5
1141224	3.7
1141225	1.8
1141226	3.6
1141227	6.7
1141228	3.4
1141229	4.4
1141230	5.1
1141231	2.8
1141232	5.2
1141233	4.4
1141234	7
1141235	3.8
1141236	3.2
1141237	3.7
1141238	7.2
1141240	2.7
1141242	2.8
1141243	3.2
1141301	1.3
1141302	4.7
1141303	4.5
1141304	3.8
1141305	4.2
1141306	4.1
1141307	3.8
1141308	2.4
1141309	3.7
1141310	2.3
1141311	2.9
1141312	5.8
1141313	2.3
1141314	3.4
1141315	7.1
1141317	4.2
1141318	7.1
1141319	2.4
1141320	3.1
1141321	3.2
1141322	3.6
1141323	3.5
1141324	5.5
1141325	4
1141326	3.2
1141327	4
1141328	3.6
1141329	4.2
1141330	4.1
1141331	4
1141332	2.9
1141333	3.7
1141334	5.6
1141335	4.7
1141336	5.8
1141337	4.4
1141338	2.3
1141339	4.3
1141340	3.2
1141341	4.7
1141342	1.8
1141401	1.9
1141402	5
1141403	5.2
1141404	7
1141405	2.6
1141406	4.7
1141407	4.7
1141408	1.6
1141409	3.7
1141410	3.2
1141411	4.1
1141412	6.3
1141413	2.4
1141414	5.5
1141415	5
1141416	1.9
1141417	3.1
1141418	2.7
1141419	2.9
1141420	1.5
1141421	7.7
1141422	6.5
1141424	1.7
1141425	4.1
1141426	1.5
1141427	2.7
1141428	2
1141429	2.8
1141430	1.6
1141431	4.1
1141432	4.2
1141433	3.3
1141434	4.2
1141435	5.7
1141436	2.9
1141438	1.7
1141439	3.6
1141440	2.5
1141441	3.1
1141442	2.5
1141443	2.1
1141444	7.6
1141502	5.2
1141503	4.3
1141504	6.3
1141505	4.1
1141506	3
1141507	2.3
1141508	5.8
1141509	6.5
1141511	5.7
1141512	1.3
1141513	1.3
1141514	4.6
1141515	3.1
1141516	2.8
1141517	3.5
1141518	3.1
1141519	4.5
1141520	1.8
1141521	5.1
1141522	3.8
1141523	4.1
1141524	1.9
1141525	6.4
1141526	2.2
1141527	3.7
1141528	2.2
1141529	6.7
1141530	2.8
1141531	3.5
1141532	1.7
1141533	3.9
1141534	2.7
1141535	3.7
1141536	6.9
1141537	3
1141538	5
1141540	3.3
1141541	6.6
1141542	2.2
1141543	2.8
1141545	5.6
1141546	1.9
1141547	2.2
1141548	2.4
1141549	5.4
1141550	2.1
1141551	5.8
1141552	6.4
1141553	4
1141554	4.7
1141555	2.8
1141556	2.8
1141557	4.8
1141558	2.2
1141559	1.7
1141560	5
1141561	1.8
1141562	4.3
1141563	3.5
1141565	3.4
1141566	3.8
1141567	6.5
1141569	2
1141570	8.9
1141571	4
1141601	3.2
1141602	1.7
1141603	1.4
1141604	3.9
1141605	6
1141606	4.3
1141607	4.6
1141608	3.5
1141609	5.1
1141610	2.8
1141611	2.5
1141612	2.9
1141613	3.3
1141614	2.3
1141615	2.7
1141616	5.3
1141617	6.9
1141618	2.8
1141619	3.3
1141620	3.4
1141621	7.1
1141622	6
1141623	4.3
1141625	6.7
1141626	3.4
1141627	6
1141628	3.6
1141629	3.2
1141630	2.8
1141631	3.1
1141632	4.2
1141633	4.8
1141634	3.6
1141635	3.8
1141636	3.8
1141637	1.8
1141701	3.6
1141702	5.6
1141703	3.7
1141704	5.2
1141706	4.4
1141707	4.2
1141708	3.8
1141709	1.3
1141712	4.8
1141713	2.4
1141714	5.3
1141716	3.9
1141717	5.2
1141718	3.7
1141719	5
1141721	2
1141723	3.4
1141724	5.4
1141726	4.1
1141728	11
1141729	2.5
1141730	1.7
1141731	6
1141732	3.8
1141733	1.7
1141734	4.6
1141801	3
1141803	1.7
1141804	3.8
1141805	4.5
1141806	5.9
1141808	4.5
1141809	3.4
1141810	2.6
1141811	5.2
1141812	2.5
1141813	3.7
1141814	2.4
1141815	4
1141816	5.7
1141817	4.4
1141818	3.1
1141819	4.8
1141820	3.3
1141821	5.9
1141822	2.7
1141823	3.3
1141827	3.8
1141828	4.2
1141829	3.4
1141830	3.9
1141831	3.1
1141832	5.4
1141834	2.1
1141835	1.7
1141836	2.5
1141837	6.4
1141838	2.9
1141839	3.7
1141840	6.3
1141841	4.7
1141843	4.9
1141844	2.5
1141845	2.3
1141846	2.5
1141847	3.3
1141848	3.3
1141849	3.4
1141850	3.1
1141901	6
1141902	0.9
1141903	6.9
1141904	2.6
1141905	2.3
1141906	2.4
1141907	4.3
1141908	5
1141909	2.9
1141910	3.8
1141912	4.8
1141913	3
1141914	8.6
1141915	1.9
1141916	2.8
1141917	4.2
1141918	3.8
1141919	3.6
1141920	1.6
1141921	4.6
1141922	2.4
1141923	7.8
1141924	3.6
1141925	2.5
1141926	4.1
1141927	6.5
1141928	1.4
1141929	1.8
1141930	2.7
1141931	2.7
1141932	4.8
1141933	3.2
1141934	1.8
1141935	2.5
1141936	2.1
1141937	6.1
1141938	3.6
1141940	5
1141941	4.4
1141942	27.3
1141943	0.9
1141944	3.2
1141945	2.3
1141946	2.5
1141947	2.4
1141948	3.6
1142001	4.3
1142002	4.1
1142003	5.6
1142004	4.5
1142005	6.9
1142006	2.9
1142007	3.1
1142008	4.6
1142009	3.9
1142010	7.2
1142011	3.1
1142012	3.5
1142013	4.8
1142014	5
1142015	6.3
1142016	2.3
1142017	3.5
1142020	2.7
1142021	5.4
1142022	3.9
1142023	1.1
1142024	1.8
1142025	3.6
1142026	3.4
1142027	1.8
1142028	3.9
1142029	4.3
1142030	3
1142101	3.5
1142102	4
1142103	2.2
1142104	1.4
1142105	3.7
1142106	1.4
1142107	4.6
1142108	4.6
1142109	3.7
1142110	3.3
1142111	2.5
1142112	2.9
1142113	5
1142114	3.9
1142115	1.8
1142116	3
1142117	3.2
1142118	1.4
1142119	2.2
1142120	4.6
1142121	2.8
1142122	1.2
1142123	6.8
1142201	4.1
1142202	2.3
1142203	2.8
1142204	2.4
1142205	4.4
1142206	3.1
1142207	5
1142208	3
1142209	5.4
1142210	4.7
1142211	1.7
1142212	1.6
1142213	2.3
1142214	3.7
1142215	2.5
1142216	4.7
1142217	6.1
1142218	2.2
1142219	2.4
1142220	1.2
1142221	2.6
1142222	3.6
1142223	4.2
1142224	4.7
1142225	3.2
1142226	4.3
1142227	3.1
1142228	1.3
1142229	5.6
1142230	6.7
1142231	2.7
1142232	2.8
1142233	3.2
1142234	2.5
1142301	3.4
1142302	2.8
1142303	4.4
1142304	2.7
1142305	4.3
1142306	3.2
1142307	4.8
1142308	5.7
1142309	1.6
1142310	3.8
1142311	3
1142312	1.9
1142313	3.7
1142314	2.5
1142315	3.9
1142316	2.8
1142317	3.9
1142320	4.5
1142321	2.4
1142322	2.1
1142324	3
1142326	2.6
1142327	2.2
1142329	3.8
1142330	5.1
1142331	7
1142332	3.4
1142333	5.3
1142334	2.1
1142335	2.1
1142336	3
1142337	2.4
1142338	2.8
1142339	2.4
1142340	3.9
1142341	2
1142342	1.6
1142344	1.5
1142345	1.7
1142346	3.8
1142347	2.5
1142348	5.2
1142349	3.1
1142351	2.9
1142353	5.7
1142354	4.4
1142355	3.2
1142401	2.1
1142402	4.1
1142403	2.2
1142404	6
1142405	3.3
1142406	4.2
1142407	4.1
1142408	2.4
1142409	4.3
1142410	5.1
1142412	4.9
1142413	3.1
1142414	1.4
1142416	2.1
1142417	1.9
1142418	4.6
1142419	3.1
1142420	4.3
1142421	4.8
1142422	4
1142423	4.1
1142424	3.8
1142425	7.2
1142426	3
1142427	5.1
1142428	1.3
1142429	1.5
1142430	5.2
1142431	1.4
1142432	5.4
1142433	7.5
1142502	2.6
1142504	2.9
1142505	4.1
1142506	3.9
1142507	3.1
1142508	2.5
1142509	1.8
1142510	3.1
1142511	2.5
1142512	2.8
1142513	1.6
1142514	3.7
1142515	8.1
1142516	4.6
1142517	4.7
1142518	4.4
1142519	4.3
1142521	2.8
1142523	3.2
1142601	3.9
1142602	3.1
1142603	4.2
1142604	2.3
1142605	3.5
1142606	1.9
1142607	6.5
1142608	5.1
1142609	2.4
1142610	4.7
1142611	1.6
1142612	3
1142613	4.6
1142614	3.9
1142615	1.4
1142616	1.7
1142617	4.5
1142619	3.3
1142621	1.2
1142622	3.3
1142623	1
1142624	3.9
1142625	2.8
1142626	1.8
1142627	4
1142628	6.7
1142629	3.1
1142630	3.6
1142631	5.4
1142632	3.8
1142633	4.7
1142635	2.1
1142636	5.7
1142637	5.5
1142638	3.9
1142639	3.9
1142640	2.9
1142641	1.4
1142642	3.8
1142643	1.4
1142644	2.3
1142645	4.1
1142646	5.3
1142647	4
1142648	5.8
1142649	3
1142650	1.3
1142651	2
1142652	3.3
1142653	4.3
1142654	4.6
1142655	3.6
1142656	1.3
1142701	1.7
1142702	2.8
1142703	3.1
1142705	6.6
1142707	3.4
1142708	2.6
1142709	3.6
1142710	2.4
1142711	2.1
1142712	8
1142713	6.4
1142714	3.6
1142715	4.9
1142716	4.5
1142717	5.1
1142718	1.7
1142719	2.7
1142720	3.6
1142721	3.4
1142723	7.3
1142726	4.6
1142727	4.4
1142728	5.1
1142729	3.9
1142732	2.2
1142733	2.1
1142734	3.3
1142735	3.4
1142736	6.6
1142737	4
1142738	5.2
1142739	1.5
1142740	2.3
1142741	3.9
1142801	4.1
1142802	4.8
1142803	3.4
1142804	3.7
1142805	3.9
1142806	2.3
1142807	2.5
1142808	8.2
1142809	1.6
1142811	5.2
1142812	3.2
1142813	3.9
1142814	2.1
1142815	2
1142816	3.2
1142817	3
1142818	6
1142819	6.6
1142820	5.3
1142821	4.9
1142822	4.1
1142823	7.1
1142824	3.4
1142826	5.9
1142827	2.7
1142828	6
1142829	2.8
1142830	3.2
1142831	5.2
1142832	4.4
1142833	3.5
1142834	4
1142835	5.2
1142836	2.4
1142837	4.6
1142839	5.6
1142840	1.6
1142842	1.5
1142843	2.1
1142844	3.7
1142845	1.3
1142847	4.5
1142848	3.4
1142849	6
1142850	1.8
1142851	5.7
1142852	2.8
1142853	2.9
1142854	2.7
1142855	2.9
1142856	5.7
1142857	4.6
1142858	5.5
1142859	6.2
1142860	3.5
1142862	4.1
1142863	6.4
1142864	3.1
1142901	3.3
1142902	1.6
1142903	1.7
1142904	1.1
1142905	5
1142906	2.8
1142907	2.3
1142908	2
1142909	2.8
1142910	4
1142911	2.4
1142912	1.7
1142913	1.5
1142914	2.1
1142915	2.2
1142916	1.5
1142917	4.2
1142919	10.1
1142920	7.3
1142921	3.1
1142922	4.4
1142923	5.3
1142924	2.3
1142925	4.9
1142926	1.9
1142927	3
1142928	2.6
1142929	2.9
1142931	5.3
1142932	3
1142933	3.6
1142934	3.4
1142936	2.8
1142937	4.6
1142938	3.3
1142939	1.9
1142940	5.1
1142941	2.1
1142942	6.8
1142943	3.4
1142944	1.1
1142945	4.3
1142946	1.2
1142947	3.9
1142948	2.5
1142949	2.3
1142951	4.3
1143001	3.2
1143002	2.5
1143003	6.4
1143004	2.9
1143005	3.3
1143006	4.3
1143007	3.4
1143009	2.3
1143010	1.8
1143011	2.7
1143013	6.8
1143014	1.7
1143015	3.7
1143016	4.2
1143017	4.2
1143018	5.9
1143019	3
1143020	5.6
1143021	1.7
1143022	3.9
1143023	2.9
1143024	3.2
1143025	4.5
1143026	6.6
1143027	1.6
1143028	5
1143029	7.4
1143030	2.5
1143031	2
1143032	4.8
1143033	3.7
1143034	4.3
1143035	7.8
1143036	4.9
1143037	1.7
1143038	1.6
1143101	1.2
1143102	1.5
1143103	2.6
1143104	3.5
1143105	3.2
1143106	4
1143107	2.9
1143108	3.5
1143109	2.8
1143110	3.4
1143111	4.5
1143113	2.9
1143114	2.4
1143117	5.1
1143118	2.5
1143119	5.8
1143120	4
1143123	5.3
1143124	2.2
1143125	1.6
1143126	1.5
1143127	2.7
1143128	5.1
1143129	2.8
1143130	5
1143131	2.1
1143133	1.9
1143134	4.9
1143135	4.2
1143136	2.4
1143137	2.5
1143140	1.4
1143141	2
1143142	4.4
1143143	1.6
1143144	4.6
1143145	5.3
1143146	3.5
1143147	2.4
1143148	2.8
1143149	4.6
1143150	1.4
1143151	1.8
1143152	2.6
1143153	1.4
1143154	6.5
1143155	4.4
1143156	1.7
1143157	3.5
1143158	3.1
1143160	4.5
1143201	2.5
1143202	4
1143204	3.2
1143206	8.3
1143208	2.7
1143209	7.4
1143210	5.1
1143211	2.1
1143212	3.8
1143213	3.9
1143214	2.4
1143301	4.1
1143303	1.8
1143304	6.5
1143305	1.4
1143306	3.1
1143307	3.8
1143308	3
1143309	7.8
1143310	6.8
1143311	2.2
1143312	4.1
1143313	6.4
1143314	4.1
1143316	0.9
1143317	2.7
1143318	1.3
1143319	2.9
1143320	3.5
1143321	4.6
1143322	1.2
1143323	4.2
1143324	1.4
1143325	8
1143326	7.2
1143327	1.5
1143401	5.2
1143402	7.6
1143403	7.1
1143404	5.3
1143405	5.5
1143406	3.2
1143407	4.1
1143408	5.9
1143409	4.2
1143410	5.9
1143411	1.4
1143412	3.9
1143413	4
1143414	4.2
1143415	8.1
1143416	6.2
1143417	1.8
1143418	5.6
1143419	5
1143420	2.3
1143421	4.9
1143424	5.7
1143425	4.1
1143426	10.7
1143428	2.1
1143429	3.3
1143430	8
1143431	8.9
1143432	2.8
1143433	8
1143434	4.5
1143435	1.6
1143436	5.1
1143437	6
1143438	4.1
1143440	3
1143441	7.9
1143442	2.8
1143443	3.9
1143444	3
1143446	4.4
1143447	3.1
1143448	1.4
1143449	4.5
1143501	6
1143502	3.4
1143503	4.3
1143504	6.5
1143505	5.7
1143506	4.2
1143507	5.8
1143508	5
1143510	6.3
1143511	20
1143512	6.2
1143513	2.7
1143515	6.1
1143516	3.3
1143517	5.5
1143518	2.8
1143519	3.8
1143520	3.5
1143521	3.5
1143522	3.8
1143523	4.2
1143524	3.6
1143525	4.1
1143527	4.9
1143528	4.8
1143529	9.2
1143530	8.2
1143531	5.9
1143532	2.4
1143533	6.5
1143534	3.7
1143535	4.5
1143536	3.4
1143537	3.7
1143538	1.5
1143539	3.5
1143540	9.2
1143541	4.1
1143542	7.9
1143544	10.6
1143545	3.4
1143546	3.8
1143547	2.3
1143548	6
1143549	1.9
1143550	4.9
1143551	5.2
1143552	2.6
1143553	5.7
1143555	4.7
1143557	4.5
1143559	2.2
1143560	6
1143561	1.3
1143563	4.5
1143564	5.9
1143565	3.5
1143566	2.8
1143567	2.4
1143568	5.3
1143569	3.7
1143570	1.5
1143573	2.5
1143574	7.2
1143575	7.8
1143576	1.8
1143601	30.1
1143603	21.7
1143604	12.8
1143605	27.1
1143606	26.2
1143607	5.8
1143608	8.9
1143609	5.5
1143610	6.7
1143611	8.5
1143612	6.8
1143613	7.1
1143614	5.1
1143615	8
1143616	7
1143617	10.6
1143618	2.2
1143619	6.2
1143620	22.7
1143621	20.3
1143622	28.3
1143623	7.9
1143624	7.5
1143625	7.6
1143626	6
1143627	4.4
1143628	16.1
1143630	9.2
1143631	6
1143632	12.7
1143633	8.2
1143634	5.7
1143635	3.3
1143636	5.7
1143637	3.3
1143638	22.6
1143639	29
1143640	6.7
1143641	8.3
1143642	6.1
1143643	10.5
1143644	8.4
1143645	2.9
1143646	7
1143701	7.5
1143702	11.5
1143703	8.8
1143706	6.1
1143707	4.7
1143708	4.9
1143709	30
1143710	9.1
1143711	9.9
1143712	5.7
1143713	7.1
1143714	5.1
1143715	13.1
1143716	12.9
1143717	12.6
1143718	8.8
1143719	6.6
1143720	9.4
1143721	5.6
1143724	9
1143725	16.6
1143726	13.6
1143727	8.1
1143728	5.3
1143729	7.1
1143730	4.1
1143731	6.1
1143732	6.5
1143733	10.2
1143735	14.8
1143736	7.3
1143737	4.3
1143738	9.2
1143739	7.3
1143742	5
1143743	4.6
1143745	5.1
1143801	5.8
1143802	6.1
1143803	4.6
1143804	6.6
1143805	5.7
1143806	6.6
1143807	5.7
1143808	7.4
1143809	4.8
1143810	7
1143811	1.8
1143812	7.5
1143813	9.5
1143814	9
1143815	6.1
1143816	7.4
1143817	7.2
1143818	5.6
1143819	6.2
1143820	4.3
1143821	7.1
1143822	8.3
1143823	6.8
1143824	4.1
1143825	4.3
1143826	4.3
1143827	9.9
1143828	6
1143829	6.4
1143830	5.5
1143831	6.3
1143833	1.7
1143834	9.1
1143835	30
1143836	4.3
1143837	1.9
1143840	26.7
1143841	19.3
1143842	7.3
1143844	5.6
1143845	22.9
1143846	7.2
1143847	37.7
1143848	31.3
1143849	17.9
1143850	4.2
1143851	3.7
1143852	27.6
1143853	4.3
1143855	4.8
1143856	5.4
1143857	8.8
1143858	5.8
1144001	6.8
1144002	17.9
1144005	4.1
1144007	7.4
1144008	7.7
1144009	10.8
1144010	7.7
1144011	7.8
1144012	10.6
1144013	8.3
1144014	4
1144015	15.1
1144016	7.8
1144017	8.9
1144018	9.9
1144019	2.6
1144020	7.4
1144021	9.5
1144022	6
1144023	10.5
1144024	5.9
1144025	6.8
1144026	6.3
1144027	7.3
1144028	12.2
1144029	7.2
1144030	13.2
1144031	6.3
1144032	2.2
1144033	9.6
1144034	8.4
1144035	11
1144036	7.9
1144037	8.7
1144038	8.3
1144039	8.4
1144040	8.8
1144042	1.9
1144043	7.2
1144044	6.3
1144045	4.4
1144046	2.5
1144101	7.8
1144102	7
1144103	3.8
1144104	6.1
1144105	5
1144106	1.6
1144107	9.9
1144108	5.4
1144109	9.1
1144110	7.2
1144111	11.6
1144112	5.1
1144113	6.7
1144114	7.5
1144115	15.9
1144116	4.1
1144117	7.6
1144118	4.5
1144119	5.2
1144120	5.9
1144122	6
1144123	12
1144124	12.2
1144125	10.6
1144126	9.8
1144127	3.3
1144128	5.1
1144129	3.8
1144130	2.5
1144131	9.7
1144132	6
1144133	3.4
1144134	2.2
1144135	8.5
1144136	4.8
1144137	7.4
1144138	8.1
1144201	8.2
1144204	22
1144205	14.6
1144206	8.3
1144207	14.6
1144209	8
1144210	10.3
1144211	3.9
1144212	11.9
1144213	9.7
1144214	9.4
1144215	2.8
1144216	6.8
1144217	5.9
1144218	7.4
1144219	6.3
1144220	9.6
1144221	5.1
1144222	9
1144223	14.1
1144224	6
1144225	15
1144226	20.2
1144227	9.6
1144228	6.5
1144229	12.1
1144230	25.7
1144231	23.2
1144232	30.1
1144234	7.8
1144235	9.3
1144236	8.3
1144237	7.9
1144238	11.1
1144239	6.9
1144240	7.9
1144241	3.7
1144242	9.3
1144243	8
1144244	19.7
1144245	5.2
1144246	6
1144247	6.2
1144248	6.9
1144249	11.1
1144250	8.4
1144251	3.8
1144252	9.8
1144253	23.7
1144254	8.1
1144255	4.8
1144256	6.6
1144301	6.5
1144302	4
1144303	6
1144304	2.9
1144305	8.4
1144306	5.8
1144307	5.6
1144308	4.2
1144309	8.5
1144310	5.3
1144311	7.7
1144313	6.1
1144314	9.5
1144315	6.5
1144316	4.5
1144317	9.1
1144318	8.8
1144319	7.9
1144320	11.1
1144321	19.3
1144322	3.5
1144323	9.9
1144324	5.4
1144325	5
1144326	6
1144327	9.2
1144329	11.7
1144330	8.9
1144331	8.6
1144332	9.1
1144333	7
1144334	3
1144335	6
1144336	3.9
1144337	12.2
1144338	9.1
1144339	10.5
1144340	7.7
1144341	7.6
1144343	13.8
1144344	6.7
1144345	9.2
1144346	8.6
1144347	10.8
1144348	11.3
1144349	5.6
1144350	11.2
1144401	13.2
1144402	21.9
1144403	13.3
1144404	29
1144405	20
1144406	15.2
1144407	5.8
1144408	7.8
1144409	4.4
1144410	5.6
1144411	7.5
1144412	5.4
1144413	4.3
1144414	4.6
1144415	5.8
1144416	4.4
1144417	5
1144418	8.3
1144419	6
1144420	7.9
1144421	5.4
1144422	7.3
1144423	6.7
1144424	6.3
1144425	7.9
1144426	7.7
1144427	13.8
1144428	4
1144429	6.2
1144430	5.4
1144431	11.8
1144432	11
1144433	6.3
1144434	6.4
1144435	2
1144436	6.1
1144437	11.1
1144438	9.5
1144439	8.5
1144440	4.3
1144441	10.1
1144442	23.1
1144443	12.5
1144444	15.1
1144445	4.4
1144446	9.9
1144447	5.2
1144448	4.6
1144449	8.4
1144450	7
1144451	6.2
1144452	8.4
1144453	8.4
1144454	12.4
1144455	9.3
1144456	4.8
1144501	9.4
1144503	2.3
1144504	8.3
1144505	4.1
1144506	5.3
1144507	2.5
1144508	9.9
1144509	2.9
1144510	4.4
1144511	6
1144512	4.6
1144513	2.1
1144514	4.1
1144515	1.6
1144601	2.7
1144602	2.2
1144603	2.3
1144604	6.3
1144605	3.5
1144606	4.8
1144607	4.7
1144608	3.6
1144609	1.9
1144610	5.4
1144611	2.3
1144612	2.4
1144613	3.4
1144614	1.3
1144615	2.7
1144616	5
1144617	2
1144618	2.6
1144619	3.1
1144701	2.3
1144702	6.8
1144703	12.5
1144704	7
1144705	3.1
1144706	4.5
1144707	4.6
1144708	10.1
1144709	6.9
1144710	3.4
1144711	5.3
1144712	2.6
1144713	3.9
1144714	6.3
1144715	2.7
1144716	4.2
1144717	4.7
1144718	1.9
1144719	3.7
1144720	6.4
1144721	10.4
1144722	1.2
1144723	3.8
1144724	5
1144725	4.7
1144726	3.2
1144727	5.6
1144728	4.1
1144729	12.6
1144730	5.8
1144731	7.1
1144733	3.7
1144734	8.3
1144735	5.2
1144736	4.8
1144737	2.1
1144738	5.1
1144739	7.3
1144740	2
1144741	4.3
1144743	8.9
1144801	5.9
1144802	3.9
1144803	1.9
1144804	6.3
1144805	2.2
1144806	2.3
1144807	5.5
1144808	2
1144809	4.3
1144810	2.6
1144811	4.5
1144812	7.6
1144813	5.8
1144815	2.9
1144816	3.4
1144817	3
1144818	5.8
1144819	7.8
1144820	1.8
1144821	6.8
1144822	3.4
1144823	2.7
1144824	5.2
1144901	4.4
1144902	3.8
1144903	4.2
1144904	3.3
1144905	5.2
1144906	3.4
1144907	4.1
1144908	10
1144909	8.2
1144910	7.7
1144911	6.7
1144912	7
1144913	7.9
1144914	7.8
1144915	6
1145001	2.7
1145002	3.6
1145003	7.6
1145004	5.4
1145005	3.2
1145006	6.7
1145007	3.5
1145008	4.2
1145009	2.3
1145010	5.5
1145011	3.7
1145012	3.4
1145013	2.5
1145014	6
1145015	6.4
1145016	6.8
1145017	4.8
1145019	4.6
1145020	3.3
1145022	2.2
1145023	4.9
1145024	5.4
1145025	3.7
