SA1_7DIGITCODE_2016	AustCitizen	persons
5107328	1	275
5107329	0	46
5107329	1	294
5107330	0	42
5107330	1	243
5107331	0	43
5107331	1	386
5107332	0	74
5107332	1	237
5107333	0	0
5107333	1	0
5107334	0	57
5107334	1	285
5107335	0	67
5107335	1	466
5107401	0	104
5107401	1	318
5107402	0	73
5107402	1	415
5107403	0	93
5107403	1	416
5107404	0	108
5107404	1	583
5107405	0	80
5107405	1	460
5107406	0	83
5107406	1	342
5107407	0	72
5107407	1	225
5107408	0	62
5107408	1	358
5107409	0	93
5107409	1	440
5107410	0	67
5107410	1	253
5107411	0	97
5107411	1	325
5107412	0	174
5107412	1	534
5107413	0	70
5107413	1	301
5107414	0	95
5107414	1	506
5107415	0	76
5107415	1	368
5107416	0	108
5107416	1	603
5107417	0	90
5107417	1	384
5107418	0	70
5107418	1	331
5107419	0	91
5107419	1	446
5107420	0	82
5107420	1	377
5107421	0	105
5107421	1	418
5107501	0	75
5107501	1	517
5107502	0	32
5107502	1	332
5107503	0	50
5107503	1	340
5107504	0	74
5107504	1	452
5107505	0	46
5107505	1	275
5107506	0	79
5107506	1	517
5107507	0	58
5107507	1	210
5107508	0	84
5107508	1	274
5107509	0	40
5107509	1	349
5107510	0	115
5107510	1	564
5107511	0	62
5107511	1	455
5107512	0	87
5107512	1	455
5107513	0	72
5107513	1	497
5107514	0	72
5107514	1	357
5107515	0	91
5107515	1	436
5107516	0	47
5107516	1	374
5107517	0	27
5107517	1	214
5107518	0	30
5107518	1	414
5107519	0	27
5107519	1	223
5107520	0	93
5107520	1	689
5107521	0	63
5107521	1	425
5107522	0	79
5107522	1	563
5107523	0	61
5107523	1	417
5107601	0	54
5107601	1	299
5107602	0	55
5107602	1	348
5107603	0	65
5107603	1	416
5107604	0	72
5107604	1	337
5107606	0	27
5107606	1	222
5107607	0	63
5107607	1	197
5107608	0	82
5107608	1	465
5107609	0	74
5107609	1	520
5107611	0	113
5107611	1	835
5107612	0	144
5107612	1	809
5107613	0	15
5107613	1	54
5107614	0	257
5107614	1	1078
5107615	0	0
5107615	1	0
5107616	0	181
5107616	1	910
5107617	0	127
5107617	1	819
5107701	0	0
5107701	1	0
5107702	0	62
5107702	1	235
5107703	0	107
5107703	1	290
5107704	0	178
5107704	1	333
5107705	0	140
5107705	1	243
5107706	0	59
5107706	1	370
5107707	0	69
5107707	1	280
5107708	0	69
5107708	1	427
5107709	0	18
5107709	1	167
5107710	0	95
5107710	1	299
5107711	0	109
5107711	1	266
5107712	0	75
5107712	1	360
5107713	0	239
5107713	1	254
5107714	0	181
5107714	1	337
5107715	0	85
5107715	1	238
5107716	0	3
5107716	1	0
5107717	0	85
5107717	1	169
5107718	0	77
5107718	1	207
5107719	0	379
5107719	1	427
5107720	0	115
5107720	1	343
5107721	0	99
5107721	1	400
5107722	0	76
5107722	1	335
5107723	0	84
5107723	1	460
5107724	0	114
5107724	1	348
5107725	0	58
5107725	1	376
5107726	0	57
5107726	1	251
5107727	0	85
5107727	1	444
5107728	0	60
5107728	1	304
5107729	0	71
5107729	1	271
5107730	0	74
5107730	1	275
5107731	0	96
5107731	1	373
5107732	0	129
5107732	1	433
5107733	0	0
5107733	1	0
5107734	0	0
5107734	1	0
5107735	0	48
5107735	1	291
5107736	0	85
5107736	1	508
5107801	0	72
5107801	1	472
5107802	0	35
5107802	1	285
5107803	0	88
5107803	1	388
5107804	0	61
5107804	1	391
5107805	0	40
5107805	1	383
5107806	0	47
5107806	1	287
5107807	0	54
5107807	1	417
5107808	0	62
5107808	1	495
5107809	0	45
5107809	1	259
5107810	0	23
5107810	1	207
5107811	0	71
5107811	1	488
5107812	0	86
5107812	1	455
5107813	0	36
5107813	1	245
5107814	0	46
5107814	1	237
5107815	0	89
5107815	1	343
5107816	0	49
5107816	1	344
5107817	0	60
5107817	1	401
5107818	0	36
5107818	1	402
5107819	0	42
5107819	1	292
5107820	0	54
5107820	1	196
5107821	0	70
5107821	1	442
5107822	0	39
5107822	1	260
5107823	0	87
5107823	1	492
5107824	0	28
5107824	1	402
5107825	0	40
5107825	1	261
5107826	0	0
5107826	1	5
5107827	0	43
5107827	1	282
5107828	0	37
5107828	1	209
5107829	0	92
5107829	1	378
5107830	0	51
5107830	1	333
5107831	0	52
5107831	1	258
5107832	0	0
5107832	1	0
5107833	0	60
5107833	1	579
5107834	0	22
5107834	1	260
5107835	0	15
5107835	1	178
5107901	0	62
5107901	1	379
5107902	0	69
5107902	1	423
5107903	0	34
5107903	1	191
5107904	0	95
5107904	1	481
5107905	0	104
5107905	1	481
5107906	0	86
5107906	1	530
5107907	0	85
5107907	1	318
5107908	0	73
5107908	1	469
5107909	0	63
5107909	1	423
5107910	0	49
5107910	1	422
5107911	0	67
5107911	1	339
5107912	0	78
5107912	1	387
5107913	0	87
5107913	1	372
5107914	0	0
5107914	1	0
5107915	0	76
5107915	1	411
5107916	0	39
5107916	1	257
5107917	0	56
5107917	1	329
5107918	0	66
5107918	1	253
5107919	0	28
5107919	1	248
5107920	0	50
5107920	1	214
5107921	0	86
5107921	1	428
5107922	0	74
5107922	1	313
5107923	0	72
5107923	1	326
5107924	0	0
5107924	1	0
5107925	0	83
5107925	1	465
5107926	0	96
5107926	1	437
5107927	0	106
5107927	1	487
5108001	0	51
5108001	1	342
5108002	0	59
5108002	1	268
5108003	0	44
5108003	1	359
5108004	0	28
5108004	1	140
5108005	0	65
5108005	1	371
5108006	0	36
5108006	1	273
5108007	0	107
5108007	1	386
5108008	0	65
5108008	1	283
5108009	0	24
5108009	1	212
5108010	0	57
5108010	1	283
5108011	0	44
5108011	1	351
5108012	0	32
5108012	1	242
5108013	0	60
5108013	1	205
5108014	0	93
5108014	1	450
5108015	0	38
5108015	1	270
5108016	0	0
5108016	1	0
5108017	0	64
5108017	1	236
5108018	0	30
5108018	1	250
5108019	0	91
5108019	1	435
5108020	0	67
5108020	1	321
5108021	0	47
5108021	1	311
5108022	0	74
5108022	1	337
5108023	0	54
5108023	1	276
5108101	0	80
5108101	1	276
5108102	0	73
5108102	1	307
5108103	0	50
5108103	1	357
5108104	0	0
5108104	1	0
5108105	0	60
5108105	1	231
5108106	0	78
5108106	1	341
5108107	0	80
5108107	1	459
5108108	0	49
5108108	1	309
5108109	0	44
5108109	1	281
5108110	0	37
5108110	1	292
5108111	0	57
5108111	1	313
5108112	0	93
5108112	1	303
5108113	0	54
5108113	1	237
5108114	0	42
5108114	1	392
5108115	0	69
5108115	1	398
5108116	0	0
5108116	1	0
5108117	0	53
5108117	1	408
5108118	0	50
5108118	1	260
5108119	0	56
5108119	1	303
5108120	0	61
5108120	1	198
5108121	0	44
5108121	1	449
5108122	0	30
5108122	1	191
5108123	0	63
5108123	1	382
5108124	0	44
5108124	1	214
5108201	0	55
5108201	1	262
5108202	0	42
5108202	1	349
5108203	0	43
5108203	1	324
5108204	0	27
5108204	1	314
5108205	0	30
5108205	1	263
5108206	0	80
5108206	1	434
5108207	0	55
5108207	1	377
5108208	0	17
5108208	1	252
5108209	0	56
5108209	1	441
5108210	0	27
5108210	1	257
5108211	0	85
5108211	1	478
5108212	0	46
5108212	1	323
5108213	0	39
5108213	1	223
5108214	0	26
5108214	1	292
5108215	0	37
5108215	1	358
5108216	0	20
5108216	1	267
5108217	0	36
5108217	1	344
5108218	0	35
5108218	1	339
5108219	0	44
5108219	1	378
5108220	0	39
5108220	1	341
5108221	0	40
5108221	1	255
5108222	0	41
5108222	1	349
5108223	0	62
5108223	1	428
5108224	0	61
5108224	1	394
5108225	0	66
5108225	1	455
5108301	0	51
5108301	1	358
5108302	0	58
5108302	1	430
5108303	0	64
5108303	1	361
5108304	0	62
5108304	1	327
5108305	0	42
5108305	1	391
5108306	0	59
5108306	1	289
5108307	0	37
5108307	1	229
5108308	0	36
5108308	1	274
5108309	0	0
5108309	1	0
5108310	0	30
5108310	1	353
5108311	0	25
5108311	1	250
5108312	0	33
5108312	1	293
5108313	0	24
5108313	1	208
5108314	0	53
5108314	1	491
5108315	0	28
5108315	1	180
5108316	0	32
5108316	1	163
5108317	0	66
5108317	1	399
5108318	0	59
5108318	1	284
5108319	0	36
5108319	1	227
5108320	0	30
5108320	1	256
5108321	0	82
5108321	1	320
5108322	0	59
5108322	1	404
5108323	0	55
5108323	1	269
5108324	0	41
5108324	1	186
5108325	0	47
5108325	1	422
5108326	0	67
5108326	1	215
5108327	0	53
5108327	1	236
5108328	0	0
5108328	1	0
5108329	0	0
5108329	1	0
5108330	0	0
5108330	1	0
5108331	0	31
5108331	1	212
5108401	0	75
5108401	1	380
5108402	0	52
5108402	1	386
5108403	0	76
5108403	1	431
5108404	0	148
5108404	1	402
5108405	0	201
5108405	1	389
5108406	0	37
5108406	1	232
5108407	0	56
5108407	1	227
5108408	0	43
5108408	1	215
5108409	0	40
5108409	1	354
5108410	0	34
5108410	1	317
5108411	0	59
5108411	1	307
5108412	0	184
5108412	1	563
5108413	0	84
5108413	1	262
5108414	0	189
5108414	1	346
5108415	0	47
5108415	1	317
5108416	0	74
5108416	1	357
5108417	0	67
5108417	1	298
5108418	0	80
5108418	1	423
5108419	0	70
5108419	1	299
5108420	0	70
5108420	1	346
5108421	0	55
5108421	1	471
5108422	0	0
5108422	1	3
5108423	0	53
5108423	1	274
5108424	0	51
5108424	1	236
5108425	0	89
5108425	1	282
5108426	0	59
5108426	1	268
5108427	0	60
5108427	1	327
5108428	0	88
5108428	1	356
5108429	0	131
5108429	1	374
5108430	0	47
5108430	1	375
5108431	0	64
5108431	1	337
5108432	0	37
5108432	1	312
5108433	0	90
5108433	1	392
5108434	0	215
5108434	1	396
5108435	0	113
5108435	1	321
5108436	0	118
5108436	1	305
5108437	0	180
5108437	1	349
5108501	0	104
5108501	1	403
5108502	0	115
5108502	1	318
5108503	0	203
5108503	1	359
5108504	0	182
5108504	1	315
5108505	0	109
5108505	1	263
5108506	0	286
5108506	1	461
5108507	0	233
5108507	1	376
5108508	0	275
5108508	1	422
5108509	0	120
5108509	1	423
5108510	0	87
5108510	1	355
5108511	0	55
5108511	1	299
5108512	0	102
5108512	1	293
5108513	0	165
5108513	1	429
5108514	0	99
5108514	1	284
5108515	0	149
5108515	1	295
5108516	0	159
5108516	1	402
5108517	0	204
5108517	1	272
5108518	0	172
5108518	1	227
5108519	0	200
5108519	1	310
5108520	0	265
5108520	1	494
5108521	0	261
5108521	1	416
5108522	0	86
5108522	1	229
5108523	0	187
5108523	1	399
5108524	0	336
5108524	1	451
5108525	0	89
5108525	1	250
5108526	0	171
5108526	1	383
5108527	0	174
5108527	1	331
5108528	0	141
5108528	1	268
5108529	0	179
5108529	1	344
5108530	0	127
5108530	1	256
5108531	0	134
5108531	1	416
5108532	0	71
5108532	1	210
5108533	0	0
5108533	1	0
5108534	0	0
5108534	1	0
5108535	0	166
5108535	1	406
5108536	0	68
5108536	1	215
5108537	0	92
5108537	1	397
5108538	0	0
5108538	1	0
5108539	0	115
5108539	1	428
5108540	0	39
5108540	1	267
5108541	0	83
5108541	1	356
5108542	0	63
5108542	1	410
5108543	0	93
5108543	1	338
5108544	0	77
5108544	1	242
5108601	0	16
5108601	1	107
5108602	0	115
5108602	1	507
5108603	0	72
5108603	1	237
5108604	0	56
5108604	1	199
5108605	0	129
5108605	1	421
5108606	0	89
5108606	1	271
5108607	0	116
5108607	1	367
5108608	0	89
5108608	1	301
5108609	0	126
5108609	1	354
5108610	0	53
5108610	1	250
5108611	0	62
5108611	1	182
5108612	0	119
5108612	1	344
5108613	0	75
5108613	1	314
5108614	0	64
5108614	1	571
5108615	0	65
5108615	1	391
5108616	0	111
5108616	1	567
5108617	0	60
5108617	1	459
5108618	0	86
5108618	1	393
5108619	0	33
5108619	1	226
5108620	0	0
5108620	1	0
5108621	0	66
5108621	1	386
5108622	0	59
5108622	1	404
5108623	0	83
5108623	1	443
5108624	0	44
5108624	1	335
5108625	0	51
5108625	1	321
5108626	0	65
5108626	1	369
5108627	0	26
5108627	1	244
5108628	0	50
5108628	1	232
5108629	0	97
5108629	1	379
5108630	0	100
5108630	1	374
5108631	0	118
5108631	1	357
5108632	0	162
5108632	1	432
5108633	0	126
5108633	1	265
5108634	0	138
5108634	1	363
5108635	0	108
5108635	1	378
5108636	0	53
5108636	1	319
5108637	0	37
5108637	1	314
5108638	0	25
5108638	1	263
5108639	0	29
5108639	1	243
5108640	0	53
5108640	1	432
5108641	0	114
5108641	1	420
5108642	0	169
5108642	1	485
5108643	0	96
5108643	1	354
5108644	0	11
5108644	1	269
5108645	0	106
5108645	1	397
5108646	0	128
5108646	1	578
5108647	0	42
5108647	1	277
5108648	0	70
5108648	1	451
5108649	0	37
5108649	1	223
5108650	0	58
5108650	1	489
5108651	0	93
5108651	1	396
5108652	0	71
5108652	1	281
5108653	0	57
5108653	1	405
5108654	0	61
5108654	1	312
5108655	0	17
5108655	1	284
5108656	0	36
5108656	1	320
5108657	0	39
5108657	1	370
5108658	0	0
5108658	1	0
5108659	0	31
5108659	1	238
5108701	0	0
5108701	1	0
5108801	0	81
5108801	1	349
5108802	0	10
5108802	1	11
5108803	0	105
5108803	1	336
5108804	0	93
5108804	1	288
5108805	0	70
5108805	1	336
5108806	0	35
5108806	1	363
5108807	0	61
5108807	1	229
5108808	0	117
5108808	1	279
5108809	0	93
5108809	1	308
5108810	0	96
5108810	1	405
5108811	0	116
5108811	1	436
5108812	0	71
5108812	1	342
5108813	0	121
5108813	1	374
5108814	0	179
5108814	1	474
5108815	0	108
5108815	1	447
5108816	0	90
5108816	1	403
5108817	0	58
5108817	1	303
5108818	0	207
5108818	1	654
5108819	0	207
5108819	1	640
5108820	0	141
5108820	1	341
5108821	0	104
5108821	1	312
5108822	0	164
5108822	1	415
5108823	0	102
5108823	1	332
5108824	0	197
5108824	1	493
5108825	0	112
5108825	1	359
5108826	0	107
5108826	1	292
5108827	0	84
5108827	1	179
5108828	0	131
5108828	1	448
5108829	0	104
5108829	1	349
5108830	0	109
5108830	1	383
5108831	0	133
5108831	1	403
5108832	0	102
5108832	1	291
5108833	0	51
5108833	1	373
5108834	0	96
5108834	1	413
5108835	0	58
5108835	1	486
5108901	0	87
5108901	1	459
5108902	0	47
5108902	1	304
5108903	0	43
5108903	1	184
5108904	0	0
5108904	1	0
5108905	0	57
5108905	1	247
5108906	0	47
5108906	1	304
5108907	0	55
5108907	1	343
5108908	0	74
5108908	1	650
5108909	0	116
5108909	1	492
5108910	0	27
5108910	1	314
5108911	0	38
5108911	1	292
5108912	0	49
5108912	1	418
5108913	0	80
5108913	1	445
5108914	0	83
5108914	1	620
5108915	0	5
5108915	1	116
5108916	0	32
5108916	1	374
5108917	0	45
5108917	1	383
5108918	0	41
5108918	1	437
5108919	0	7
5108919	1	70
5108920	0	57
5108920	1	305
5108921	0	69
5108921	1	447
5108922	0	126
5108922	1	818
5108923	0	53
5108923	1	434
5108924	0	95
5108924	1	357
5108925	0	59
5108925	1	395
5108926	0	50
5108926	1	652
5108927	0	73
5108927	1	276
5108928	0	0
5108928	1	0
5108929	0	77
5108929	1	452
5108930	0	52
5108930	1	528
5108931	0	32
5108931	1	320
5108932	0	62
5108932	1	400
5108933	0	78
5108933	1	514
5108934	0	19
5108934	1	180
5108935	0	76
5108935	1	419
5108936	0	72
5108936	1	371
5108937	0	0
5108937	1	0
5108938	0	47
5108938	1	405
5108939	0	34
5108939	1	232
5108940	0	25
5108940	1	230
5108941	0	69
5108941	1	511
5108942	0	45
5108942	1	346
5108943	0	45
5108943	1	462
5108944	0	51
5108944	1	333
5108945	0	14
5108945	1	163
5108946	0	43
5108946	1	404
5108947	0	40
5108947	1	241
5108948	0	48
5108948	1	482
5108949	0	62
5108949	1	286
5108950	0	59
5108950	1	330
5109002	0	153
5109002	1	250
5109003	0	54
5109003	1	287
5109004	0	292
5109004	1	447
5109005	0	226
5109005	1	452
5109006	0	106
5109006	1	279
5109007	0	215
5109007	1	395
5109008	0	96
5109008	1	305
5109009	0	174
5109009	1	353
5109010	0	134
5109010	1	338
5109011	0	116
5109011	1	251
5109012	0	133
5109012	1	346
5109013	0	245
5109013	1	535
5109014	0	190
5109014	1	348
5109016	0	316
5109016	1	534
5109017	0	210
5109017	1	450
5109019	0	169
5109019	1	267
5109020	0	291
5109020	1	415
5109021	0	266
5109021	1	300
5109022	0	242
5109022	1	565
5109023	0	344
5109023	1	506
5109024	0	186
5109024	1	267
5109025	0	202
5109025	1	492
5109027	0	215
5109027	1	453
5109028	0	282
5109028	1	386
5109029	0	173
5109029	1	338
5109030	0	206
5109030	1	388
5109031	0	200
5109031	1	250
5109032	0	154
5109032	1	294
5109033	0	173
5109033	1	351
5109034	0	139
5109034	1	223
5109035	0	105
5109035	1	188
5109036	0	188
5109036	1	307
5109101	0	0
5109101	1	8
5109201	0	86
5109201	1	338
5109202	0	108
5109202	1	437
5109203	0	107
5109203	1	433
5109204	0	124
5109204	1	450
5109205	0	134
5109205	1	391
5109206	0	118
5109206	1	333
5109207	0	124
5109207	1	487
5109208	0	104
5109208	1	319
5109209	0	119
5109209	1	319
5109210	0	164
5109210	1	256
5109211	0	130
5109211	1	221
5109212	0	137
5109212	1	257
5109213	0	75
5109213	1	275
5109214	0	77
5109214	1	259
5109215	0	74
5109215	1	197
5109216	0	343
5109216	1	464
5109217	0	151
5109217	1	461
5109218	0	93
5109218	1	456
5109219	0	106
5109219	1	506
5109220	0	82
5109220	1	258
5109221	0	193
5109221	1	386
5109222	0	180
5109222	1	393
5109223	0	102
5109223	1	306
5109224	0	172
5109224	1	457
5109225	0	112
5109225	1	336
5109226	0	97
5109226	1	396
5109227	0	90
5109227	1	276
5109228	0	141
5109228	1	376
5109229	0	73
5109229	1	144
5109230	0	74
5109230	1	401
5109231	0	114
5109231	1	373
5109232	0	137
5109232	1	515
5109301	0	216
5109301	1	345
5109302	0	212
5109302	1	413
5109303	0	69
5109303	1	351
5109304	0	61
5109304	1	289
5109305	0	56
5109305	1	397
5109306	0	45
5109306	1	432
5109307	0	85
5109307	1	439
5109308	0	110
5109308	1	563
5109309	0	100
5109309	1	205
5109310	0	249
5109310	1	297
5109311	0	128
5109311	1	225
5109312	0	163
5109312	1	346
5109313	0	158
5109313	1	240
5109314	0	119
5109314	1	258
5109315	0	106
5109315	1	288
5109316	0	65
5109316	1	416
5109317	0	110
5109317	1	514
5109318	0	89
5109318	1	385
5109319	0	68
5109319	1	229
5109320	0	48
5109320	1	387
5109321	0	75
5109321	1	471
5109322	0	46
5109322	1	368
5109323	0	94
5109323	1	363
5109324	0	50
5109324	1	233
5109325	0	43
5109325	1	303
5109326	0	62
5109326	1	311
5109327	0	136
5109327	1	670
5109328	0	51
5109328	1	282
5109329	0	150
5109329	1	755
5109330	0	5
5109330	1	0
5109401	0	21
5109401	1	226
5109402	0	54
5109402	1	272
5109403	0	45
5109403	1	480
5109404	0	63
5109404	1	296
5109405	0	72
5109405	1	528
5109406	0	63
5109406	1	627
5109407	0	60
5109407	1	360
5109408	0	36
5109408	1	352
5109409	0	48
5109409	1	435
5109410	0	35
5109410	1	433
5109411	0	45
5109411	1	340
5109412	0	85
5109412	1	410
5109413	0	19
5109413	1	260
5109414	0	37
5109414	1	371
5109415	0	40
5109415	1	301
5109416	0	0
5109416	1	0
5109417	0	95
5109417	1	391
5109418	0	45
5109418	1	251
5109419	0	49
5109419	1	281
5109501	0	139
5109501	1	219
5109502	0	162
5109502	1	259
5109503	0	166
5109503	1	282
5109504	0	125
5109504	1	209
5109505	0	146
5109505	1	296
5109506	0	127
5109506	1	333
5109507	0	142
5109507	1	327
5109508	0	118
5109508	1	380
5109509	0	114
5109509	1	229
5109510	0	117
5109510	1	296
5109511	0	216
5109511	1	502
5109512	0	120
5109512	1	326
5109513	0	103
5109513	1	375
5109514	0	141
5109514	1	441
5109515	0	80
5109515	1	292
5109516	0	149
5109516	1	297
5109517	0	98
5109517	1	329
5109518	0	78
5109518	1	204
5109519	0	78
5109519	1	256
5109520	0	106
5109520	1	363
5109521	0	60
5109521	1	276
5109522	0	86
5109522	1	301
5109523	0	119
5109523	1	373
5109524	0	105
5109524	1	281
5109525	0	94
5109525	1	283
5109526	0	61
5109526	1	371
5109527	0	46
5109527	1	249
5109528	0	127
5109528	1	315
5109601	0	107
5109601	1	360
5109602	0	55
5109602	1	316
5109603	0	42
5109603	1	330
5109604	0	41
5109604	1	336
5109605	0	107
5109605	1	573
5109606	0	45
5109606	1	219
5109607	0	93
5109607	1	254
5109608	0	241
5109608	1	371
5109609	0	14
5109609	1	225
5109610	0	28
5109610	1	342
5109611	0	73
5109611	1	391
5109612	0	86
5109612	1	462
5109613	0	59
5109613	1	366
5109614	0	33
5109614	1	305
5109615	0	45
5109615	1	309
5109616	0	59
5109616	1	451
5109617	0	41
5109617	1	484
5109618	0	72
5109618	1	528
5109619	0	52
5109619	1	354
5109620	0	90
5109620	1	427
5109621	0	63
5109621	1	403
5109622	0	24
5109622	1	325
5109623	0	64
5109623	1	453
5109624	0	184
5109624	1	996
5109625	0	73
5109625	1	341
5109626	0	50
5109626	1	377
5109627	0	0
5109627	1	0
5109628	0	75
5109628	1	433
5109629	0	50
5109629	1	287
5109630	0	51
5109630	1	357
5109631	0	41
5109631	1	507
5109701	0	57
5109701	1	218
5109702	0	50
5109702	1	254
5109703	0	89
5109703	1	206
5109704	0	101
5109704	1	451
5109705	0	108
5109705	1	354
5109706	0	66
5109706	1	450
5109707	0	54
5109707	1	239
5109708	0	57
5109708	1	306
5109709	0	92
5109709	1	328
5109710	0	182
5109710	1	474
5109711	0	94
5109711	1	310
5109712	0	118
5109712	1	431
5109713	0	150
5109713	1	489
5109714	0	72
5109714	1	291
5109715	0	114
5109715	1	500
5109716	0	234
5109716	1	506
5109717	0	122
5109717	1	379
5109718	0	60
5109718	1	371
5109719	0	196
5109719	1	370
5109720	0	134
5109720	1	405
5109721	0	126
5109721	1	379
5109722	0	164
5109722	1	480
5109723	0	236
5109723	1	461
5109724	0	89
5109724	1	263
5109725	0	27
5109725	1	235
5109726	0	45
5109726	1	318
5109727	0	54
5109727	1	405
5109728	0	163
5109728	1	334
5109729	0	52
5109729	1	326
5109730	0	33
5109730	1	513
5109731	0	47
5109731	1	449
5109732	0	52
5109732	1	432
5109733	0	62
5109733	1	487
5109734	0	0
5109734	1	0
5109801	0	95
5109801	1	403
5109802	0	104
5109802	1	374
5109803	0	71
5109803	1	339
5109804	0	17
5109804	1	243
5109805	0	38
5109805	1	354
5109806	0	133
5109806	1	334
5109807	0	146
5109807	1	243
5109808	0	118
5109808	1	295
5109809	0	91
5109809	1	220
5109810	0	149
5109810	1	438
5109811	0	117
5109811	1	310
5109812	0	73
5109812	1	160
5109813	0	49
5109813	1	207
5109814	0	88
5109814	1	431
5109815	0	129
5109815	1	327
5109816	0	57
5109816	1	265
5109817	0	43
5109817	1	328
5109818	0	0
5109818	1	0
5109819	0	90
5109819	1	372
5109820	0	94
5109820	1	472
5109821	0	81
5109821	1	439
5109822	0	79
5109822	1	469
5109823	0	59
5109823	1	475
5109824	0	78
5109824	1	378
5109825	0	66
5109825	1	387
5109826	0	41
5109826	1	186
5109827	0	67
5109827	1	427
5109828	0	52
5109828	1	438
5109829	0	78
5109829	1	360
5109901	0	74
5109901	1	412
5109902	0	121
5109902	1	540
5109903	0	30
5109903	1	367
5109904	0	64
5109904	1	282
5109905	0	161
5109905	1	388
5109906	0	140
5109906	1	361
5109907	0	165
5109907	1	413
5109908	0	0
5109908	1	0
5109910	0	91
5109910	1	441
5109911	0	74
5109911	1	202
5109913	0	78
5109913	1	306
5109914	0	669
5109914	1	1208
5109915	0	222
5109915	1	453
5109916	0	78
5109916	1	270
5109917	0	107
5109917	1	365
5109918	0	131
5109918	1	338
5109919	0	139
5109919	1	368
5109920	0	43
5109920	1	173
5109921	0	135
5109921	1	400
5109922	0	197
5109922	1	521
5109923	0	85
5109923	1	237
5109925	0	166
5109925	1	474
5109927	0	200
5109927	1	474
5109929	0	89
5109929	1	526
5109930	0	50
5109930	1	340
5109931	0	104
5109931	1	359
5109932	0	90
5109932	1	391
5109933	0	65
5109933	1	314
5109934	0	45
5109934	1	457
5109936	0	155
5109936	1	338
5109937	0	175
5109937	1	295
5109938	0	91
5109938	1	299
5109939	0	61
5109939	1	215
5109940	0	193
5109940	1	299
5109941	0	90
5109941	1	221
5109942	0	344
5109942	1	612
5109943	0	152
5109943	1	353
5109944	0	181
5109944	1	341
5109945	0	160
5109945	1	333
5109946	0	83
5109946	1	217
5109947	0	114
5109947	1	159
5109948	0	185
5109948	1	304
5109949	0	230
5109949	1	529
5109950	0	138
5109950	1	259
5109951	0	143
5109951	1	325
5109952	0	124
5109952	1	307
5109953	0	105
5109953	1	315
5110001	0	132
5110001	1	428
5110002	0	77
5110002	1	376
5110003	0	226
5110003	1	899
5110005	0	106
5110005	1	404
5110006	0	126
5110006	1	426
5110008	0	125
5110008	1	422
5110009	0	131
5110009	1	412
5110010	0	144
5110010	1	525
